Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-18T16:02:07.994Z","Included","auto","No","0","1591","232832","977","235400","0.07"
"2025-09-18T15:53:02.335Z","Included","auto","No","0","727","232192","396","233315","0.06"
"2025-09-18T15:48:53.328Z","Included","auto","No","0","105603","240384","1686","347673","0.20"
"2025-09-18T15:30:24.818Z","Included","auto","No","0","201169","240384","1988","443541","0.32"
"2025-09-18T14:50:01.841Z","Included","auto","No","0","5814","301440","1532","308786","0.09"
"2025-09-18T14:46:41.764Z","Included","auto","No","0","1834","300288","1320","303442","0.09"
"2025-09-18T14:44:12.040Z","Included","auto","No","0","7470","485376","1603","494449","0.14"
"2025-09-18T14:39:41.211Z","Included","auto","No","0","4853","472320","2536","479709","0.14"
"2025-09-18T14:37:46.635Z","Included","auto","No","0","1357","92800","640","94797","0.03"
"2025-09-18T14:36:56.922Z","Included","auto","No","0","2018","183296","454","185768","0.05"
"2025-09-18T14:35:49.252Z","Included","auto","No","0","1718","182272","923","184913","0.05"
"2025-09-18T14:33:15.683Z","Included","auto","No","0","4455","266368","1803","272626","0.08"
"2025-09-18T14:30:33.767Z","Included","auto","No","0","15080","503680","2953","521713","0.16"
"2025-09-18T14:25:14.371Z","Included","auto","No","0","7600","397056","1220","405876","0.12"
"2025-09-18T14:14:15.432Z","Included","auto","No","0","3825","151680","1885","157390","0.05"
"2025-09-18T14:12:33.449Z","Included","auto","No","0","3257","148608","1032","152897","0.05"
"2025-09-18T14:11:39.118Z","Included","auto","No","0","759","73856","158","74773","0.02"
"2025-09-18T14:10:35.807Z","Included","auto","No","0","1301","72960","215","74476","0.02"
"2025-09-18T14:08:41.272Z","Included","auto","No","0","14623","349824","1384","365831","0.11"
"2025-09-18T14:07:13.518Z","Included","auto","No","0","3015","207104","1864","211983","0.07"
"2025-09-18T14:02:39.638Z","Included","auto","No","0","116118","88576","1876","206570","0.18"
"2025-09-18T14:02:09.527Z","Errored, Not Charged","auto","No","0","600","131328","270","132198","0.04"
"2025-09-18T14:01:07.921Z","Included","auto","No","0","789","130304","293","131386","0.04"
"2025-09-18T14:00:22.280Z","Included","auto","No","0","1241","128640","554","130435","0.04"
"2025-09-18T13:57:02.256Z","Included","auto","No","0","30885","92928","2635","126448","0.08"
"2025-09-18T13:47:22.119Z","Included","auto","No","0","23789","725632","7451","756872","0.26"
"2025-09-18T13:46:28.158Z","Included","auto","No","0","4523","173952","2047","180522","0.06"
"2025-09-18T13:41:45.574Z","Included","auto","No","0","30923","208128","6651","245702","0.13"
"2025-09-18T13:33:21.389Z","Included","auto","No","0","4453","88320","2967","95740","0.05"
"2025-09-18T13:30:21.220Z","Errored, Not Charged","auto","No","0","1616","80000","919","82535","0.03"
"2025-09-18T13:29:41.148Z","Included","auto","No","0","1264","18304","407","19975","0.01"
"2025-09-18T13:12:06.511Z","Included","auto","No","0","1528","16896","1563","19987","0.02"
"2025-09-18T13:09:12.016Z","Included","auto","No","0","6436","10624","1532","18592","0.02"
"2025-09-18T12:49:37.811Z","Included","auto","No","4746","0","128629","1233","134608","0.05"
"2025-09-18T12:46:02.355Z","Included","auto","No","6072","0","108586","1215","115873","0.04"
"2025-09-18T12:44:10.629Z","Included","auto","No","16131","0","74569","1017","91717","0.04"
"2025-09-18T10:25:02.293Z","Included","auto","No","8794","0","143640","1920","154354","0.06"
"2025-09-18T01:24:00.452Z","On-Demand","claude-4-sonnet","No","49954","526","705244","2643","758367","0.44"
"2025-09-18T01:07:57.405Z","On-Demand","claude-4-sonnet","No","43838","64","954111","7730","1005743","0.57"
"2025-09-18T00:44:44.497Z","Included","auto","No","898","0","107787","427","109112","0.03"
"2025-09-18T00:14:29.114Z","Included","auto","No","3849","0","314628","1142","319619","0.09"
"2025-09-18T00:13:02.367Z","Included","auto","No","62548","0","41394","290","104232","0.09"
"2025-09-17T23:50:17.914Z","Included","auto","No","95275","0","7129","339","102743","0.12"
"2025-09-17T22:13:29.192Z","Included","auto","No","7035","0","191664","1486","200185","0.07"
"2025-09-17T22:12:41.377Z","Included","auto","No","2365","0","184673","394","187432","0.05"
"2025-09-17T22:08:23.597Z","Included","auto","No","84331","0","98014","410","182755","0.13"
"2025-09-17T22:08:06.897Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-17T20:23:52.788Z","Included","auto","No","6490","0","162688","2819","171997","0.07"
"2025-09-17T20:23:10.489Z","Included","auto","No","2246","0","153824","971","157041","0.05"
"2025-09-17T20:23:03.449Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-17T20:20:57.242Z","Included","auto","No","4657","0","70560","225","75442","0.02"
"2025-09-17T20:19:36.050Z","Included","auto","No","13509","0","134976","300","148785","0.05"
"2025-09-17T20:15:35.062Z","Included","auto","No","8917","0","137088","412","146417","0.05"
"2025-09-17T20:13:29.515Z","Included","auto","No","4003","0","139968","249","144220","0.04"
"2025-09-17T20:12:19.241Z","Included","auto","No","4115","0","135232","958","140305","0.04"
"2025-09-17T20:11:36.255Z","Included","auto","No","633","0","132992","248","133873","0.04"
"2025-09-17T20:11:28.903Z","Aborted, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-17T20:10:17.705Z","Included","auto","No","14796","0","116032","248","131076","0.05"
"2025-09-17T20:07:48.840Z","Included","auto","No","4976","0","182048","929","187953","0.06"
"2025-09-17T20:07:26.994Z","Included","auto","No","17229","0","104288","230","121747","0.05"
"2025-09-17T20:04:49.407Z","Included","auto","No","51381","0","65120","1286","117787","0.09"
"2025-09-17T19:56:23.412Z","Included","auto","No","47312","0","61248","342","108902","0.08"
"2025-09-17T19:15:29.833Z","On-Demand","gpt-5","No","0","76593","10880","3480","90953","0.13"
"2025-09-17T17:57:58.042Z","On-Demand","gpt-5","No","0","86906","750336","19258","856500","0.40"
"2025-09-17T17:35:56.612Z","On-Demand","gpt-5","No","0","75259","10880","3619","89758","0.13"
"2025-09-17T17:16:27.063Z","Included","auto","No","4829","0","106784","379","111992","0.04"
"2025-09-17T17:15:08.503Z","Included","auto","No","4453","0","104352","651","109456","0.04"
"2025-09-17T17:13:34.510Z","Included","auto","No","44365","0","161568","1841","207774","0.11"
"2025-09-17T17:11:05.781Z","Included","auto","No","0","4528","2432","55","7015","0.01"
"2025-09-17T17:09:02.617Z","Included","auto","No","0","5273","1792","107","7172","0.01"
"2025-09-17T17:07:00.056Z","Included","auto","No","0","7945","0","227","8172","0.01"
"2025-09-17T17:05:15.425Z","Included","auto","No","2767","0","94496","350","97613","0.03"
"2025-09-17T17:03:17.620Z","Included","auto","No","39949","10277","54016","1277","105519","0.08"
"2025-09-17T16:49:57.184Z","Included","auto","No","3754","0","85873","330","89957","0.03"
"2025-09-17T16:49:05.626Z","Included","auto","No","37012","0","382844","1807","421663","0.15"
"2025-09-17T16:48:15.249Z","Included","auto","No","15684","0","61856","373","77913","0.04"
"2025-09-17T16:43:24.486Z","Included","auto","No","23386","0","144096","1739","169221","0.08"
"2025-09-17T16:40:20.206Z","Included","auto","No","18469","0","46112","768","65349","0.04"
"2025-09-17T16:35:49.885Z","Included","auto","No","12468","0","45928","122","58518","0.03"
"2025-09-17T13:23:01.477Z","On-Demand","gpt-5","No","0","9710","27520","6561","43791","0.08"
"2025-09-17T12:34:44.753Z","On-Demand","gpt-5","No","0","3019","83712","6087","92818","0.08"
"2025-09-17T12:34:26.608Z","Errored, Not Charged","gpt-5","No","0","0","0","0","0","0.00"
"2025-09-17T12:34:07.896Z","Errored, Not Charged","gpt-5","No","0","0","0","0","0","0.00"
"2025-09-17T12:31:48.988Z","On-Demand","gpt-5","No","0","16497","37632","3182","57311","0.06"
"2025-09-17T12:17:28.974Z","Included","auto","No","0","8181","0","41","8222","0.01"
"2025-09-17T11:55:44.243Z","On-Demand","gpt-5","No","0","69478","544000","10778","624256","0.26"
"2025-09-17T11:41:01.048Z","On-Demand","gpt-5","No","0","69102","0","1622","70724","0.10"
"2025-09-17T11:36:28.724Z","On-Demand","claude-4-sonnet","No","74664","3","7185","1045","82897","0.30"
"2025-09-17T10:04:53.793Z","Included","auto","No","0","11688","47488","1820","60996","0.04"
"2025-09-17T10:03:51.915Z","Included","auto","No","0","1883","10752","1555","14190","0.01"
"2025-09-17T10:01:39.873Z","Included","auto","No","0","4617","15872","2771","23260","0.03"
"2025-09-17T10:00:38.747Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-16T23:40:42.203Z","On-Demand","claude-4-sonnet","No","3776","643","1171210","1401","1177030","0.39"
"2025-09-16T23:38:53.708Z","On-Demand","claude-4-sonnet","No","133436","802","1010721","1724","1146683","0.83"
"2025-09-16T23:29:52.182Z","On-Demand","claude-4-sonnet","No","1684","261","277835","541","280321","0.10"
"2025-09-16T23:24:46.795Z","On-Demand","claude-4-sonnet","No","127673","206627","1924677","13557","2272534","1.40"
"2025-09-16T23:22:35.640Z","On-Demand","claude-4-sonnet","No","87853","252","496864","1518","586487","0.50"
"2025-09-16T23:14:48.447Z","On-Demand","claude-4-sonnet","No","3886","616","747720","1816","754038","0.27"
"2025-09-16T23:12:07.595Z","On-Demand","claude-4-sonnet","No","11461","665","1374067","4048","1390241","0.52"
"2025-09-16T23:07:53.057Z","On-Demand","claude-4-sonnet","No","69174","40","1151067","3048","1223329","0.65"
"2025-09-16T23:03:03.943Z","On-Demand","gpt-5","No","0","86025","860416","2951","949392","0.24"
"2025-09-16T22:47:39.437Z","On-Demand","gpt-5","No","0","143310","314368","2692","460370","0.25"
"2025-09-16T22:41:39.469Z","Errored, Not Charged","claude-4-sonnet","No","92318","22","5970403","8929","6071672","2.27"
"2025-09-16T22:38:04.963Z","On-Demand","claude-4-sonnet","No","107015","8133","1374753","3072","1492973","0.88"
"2025-09-16T22:32:22.575Z","On-Demand","claude-4-sonnet","No","1574","588","199041","529","201732","0.08"
"2025-09-16T22:30:07.866Z","On-Demand","claude-4-sonnet","No","5232","2141","581611","2044","591028","0.23"
"2025-09-16T22:28:25.555Z","Included","claude-4-sonnet","No","13076","1832","537277","2455","554640","0.25"
"2025-09-16T22:26:35.519Z","Included","claude-4-sonnet","No","6924","2140","508025","1386","518475","0.21"
"2025-09-16T22:25:21.778Z","Included","claude-4-sonnet","No","11900","10214","137996","1041","161151","0.13"
"2025-09-16T22:24:21.304Z","Included","claude-4-sonnet","No","4689","727","327267","1333","334016","0.14"
"2025-09-16T22:20:27.397Z","Included","claude-4-sonnet","No","4015","1508","563510","1403","570436","0.21"
"2025-09-16T22:18:27.067Z","Included","claude-4-sonnet","No","5313","655","458136","1735","465839","0.19"
"2025-09-16T22:16:48.010Z","Errored, Not Charged","claude-4-sonnet","No","43582","116782","40019","7034","207417","0.29"
"2025-09-16T22:15:17.231Z","Included","claude-4-sonnet","No","130005","289","704631","1751","836676","0.73"
"2025-09-16T22:10:51.388Z","Included","gpt-5-high","No","0","106886","9984","3857","120727","0.17"
"2025-09-16T22:06:05.075Z","Included","claude-4-sonnet","No","2373","281","266513","898","270065","0.10"
"2025-09-16T22:05:32.928Z","Errored, Not Charged","claude-4-sonnet","No","0","0","0","0","0","0.00"
"2025-09-16T22:02:56.743Z","Included","claude-4-sonnet","No","4818","644","1040241","2137","1047840","0.36"
"2025-09-16T22:00:53.267Z","Included","claude-4-sonnet","No","8952","282","1363089","3592","1375915","0.50"
"2025-09-16T21:59:50.575Z","Included","claude-4-sonnet","No","107895","2175","10922","568","121560","0.42"
"2025-09-16T21:57:38.738Z","Included","claude-4-sonnet","No","4320","295","576015","2324","582954","0.22"
"2025-09-16T21:56:51.533Z","Included","claude-4-sonnet","No","1797","765","225228","759","228549","0.09"
"2025-09-16T21:54:23.157Z","Included","claude-4-sonnet","No","13595","10708","420127","1533","445963","0.23"
"2025-09-16T21:53:02.641Z","Included","claude-4-sonnet","No","1445","605","293678","750","296478","0.11"
"2025-09-16T21:49:21.880Z","Included","claude-4-sonnet","No","86465","612","201176","1334","289587","0.41"
"2025-09-16T21:34:30.885Z","Included","claude-4-sonnet","No","83395","633","379672","2291","465991","0.46"
"2025-09-16T20:49:37.973Z","Included","claude-4-sonnet","No","78748","748","187076","896","267468","0.37"
"2025-09-16T20:39:00.890Z","Included","claude-4-sonnet","No","17452","583","1520249","5288","1543572","0.60"
"2025-09-16T20:36:23.549Z","Included","claude-4-sonnet","No","58511","583","10922","380","70396","0.23"
"2025-09-16T20:11:05.849Z","Included","claude-4-sonnet","No","58303","493","207212","1959","267967","0.31"
"2025-09-16T20:04:37.630Z","Included","claude-4-sonnet","No","2921","401","374932","1284","379538","0.14"
"2025-09-16T20:00:59.967Z","Included","claude-4-sonnet","No","2200","358","302229","713","305500","0.11"
"2025-09-16T19:59:33.059Z","Included","claude-4-sonnet","No","592","301","58610","458","59961","0.03"
"2025-09-16T19:57:40.825Z","Included","claude-4-sonnet","No","356","226","58254","363","59199","0.02"
"2025-09-16T19:56:11.530Z","Included","claude-4-sonnet","No","47332","878","181635","972","230817","0.25"
"2025-09-16T19:47:14.066Z","Included","claude-4-sonnet","No","8758","991","726844","3461","740054","0.31"
"2025-09-16T19:42:00.482Z","Included","claude-4-sonnet","No","35504","254","540369","3006","579133","0.34"
"2025-09-16T19:38:51.529Z","Included","gemini-2.5-flash","No","0","2230","31550","1729","35509","0.01"
"2025-09-16T19:34:20.433Z","Included","gemini-2.5-flash","No","0","3082","28635","1865","33582","0.01"
"2025-09-16T19:30:45.164Z","Included","gemini-2.5-flash","No","0","2361","26557","2624","31542","0.01"
"2025-09-16T19:30:00.171Z","Included","gemini-2.5-flash","No","0","26398","0","2359","28757","0.01"
"2025-09-16T19:25:10.055Z","Included","auto","No","0","16726","10880","1255","28861","0.03"
"2025-09-16T19:16:52.922Z","Included","auto","No","0","37056","197760","5365","240181","0.13"
"2025-09-16T19:15:48.931Z","Included","auto","No","0","1162","18816","757","20735","0.01"
"2025-09-16T19:14:19.936Z","Included","auto","No","0","3845","15104","1366","20315","0.02"
"2025-09-16T19:07:47.218Z","Included","auto","No","0","84955","815744","1269","901968","0.32"
"2025-09-16T19:03:12.493Z","Included","auto","No","0","154817","110080","751","265648","0.23"
"2025-09-16T18:56:41.761Z","Included","auto","No","0","82491","0","1282","83773","0.11"
"2025-09-16T18:54:12.590Z","Included","auto","No","0","75992","5760","858","82610","0.10"
"2025-09-16T18:52:29.063Z","Errored, Not Charged","gpt-5-high","No","0","0","0","0","0","0.00"
"2025-09-16T18:39:16.321Z","Included","gpt-5-high","No","0","159322","97920","1468","258710","0.23"
"2025-09-16T18:33:24.472Z","Errored, Not Charged","gpt-5-high","No","0","3904","249674","6670","260248","0.03"
"2025-09-16T18:31:16.227Z","Errored, Not Charged","gpt-5-high","No","0","253578","0","6670","260248","0.06"
"2025-09-16T18:18:54.025Z","Included","auto","No","0","28024","29696","712","58432","0.05"
"2025-09-16T16:40:43.011Z","Included","gpt-5-high","No","0","77941","187264","2478","267683","0.15"
"2025-09-16T16:31:38.424Z","Included","gpt-5-high","No","0","258770","434176","10772","703718","0.25"
"2025-09-16T16:21:05.221Z","Included","auto","No","0","380852","221184","530","602566","0.53"
"2025-09-16T15:33:36.312Z","Included","auto","No","0","1114","196352","479","197945","0.05"
"2025-09-16T15:30:37.554Z","Included","auto","No","0","2023","194432","743","197198","0.06"
"2025-09-16T15:28:06.218Z","Included","auto","No","0","183707","10880","746","195333","0.24"
"2025-09-16T13:04:31.694Z","Included","auto","No","0","183679","781568","1292","966539","0.43"
"2025-09-16T11:02:14.686Z","Included","auto","No","0","6597","568448","587","575632","0.15"
"2025-09-16T10:54:30.281Z","Included","auto","No","0","3375","566016","1407","570798","0.15"
"2025-09-16T10:53:18.799Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-16T10:51:25.223Z","Included","auto","No","0","233","188288","311","188832","0.05"
"2025-09-16T10:47:02.934Z","Included","auto","No","0","2816","561664","539","565019","0.15"
"2025-09-16T10:42:49.870Z","Included","auto","No","0","38028","1619072","5069","1662169","0.48"
"2025-09-16T10:40:41.709Z","Errored, Not Charged","auto","No","0","1222","174208","1564","176994","0.05"
"2025-09-16T10:37:40.791Z","Included","auto","No","0","8233","513408","925","522566","0.14"
"2025-09-16T10:34:58.653Z","Included","auto","No","0","190728","316928","2827","510483","0.33"
"2025-09-16T10:23:41.442Z","Included","auto","No","0","903","276480","125","277508","0.07"
"2025-09-16T10:19:27.693Z","Included","auto","No","0","4606","542848","3146","550600","0.16"
"2025-09-16T10:16:45.286Z","Included","auto","No","0","4997","394880","1120","400997","0.11"
"2025-09-16T10:14:54.408Z","Included","auto","No","0","8787","376448","1464","386699","0.11"
"2025-09-16T10:05:58.196Z","Errored, Not Charged","auto","No","0","776","120192","222","121190","0.03"
"2025-09-16T10:04:45.676Z","Included","auto","No","0","13419","346624","669","360712","0.11"
"2025-09-16T09:59:14.543Z","Included","auto","No","0","96099","221952","2785","320836","0.19"
"2025-09-16T09:41:15.216Z","Included","gpt-5-high","No","0","88769","109184","2881","200834","0.15"
"2025-09-16T00:32:26.592Z","Included","gpt-5-high","No","0","171894","562816","9404","744114","0.38"
"2025-09-16T00:27:09.281Z","Included","auto","No","29989","14070","653775","2746","700580","0.23"
"2025-09-16T00:25:38.151Z","Included","auto","No","22103","11042","605709","2970","641824","0.21"
"2025-09-16T00:23:22.218Z","Included","auto","No","16993","0","1027419","3149","1047561","0.30"
"2025-09-16T00:07:29.809Z","Included","auto","No","9583","0","163819","948","174350","0.06"
"2025-09-16T00:05:54.095Z","Errored, Not Charged","auto","No","31138","0","445969","2325","479432","0.16"
"2025-09-15T21:21:20.279Z","Included","auto","No","60685","0","1043689","2680","1107054","0.35"
"2025-09-15T20:40:37.926Z","Included","auto","No","13636","0","413344","3495","430475","0.14"
"2025-09-15T20:39:24.059Z","Included","auto","No","33550","0","47936","1435","82921","0.06"
"2025-09-15T20:33:25.484Z","Included","auto","No","31019","0","45216","859","77094","0.06"
"2025-09-15T20:31:57.834Z","Included","auto","No","3009","16221","102729","1558","123517","0.06"
"2025-09-15T20:29:59.260Z","Included","auto","No","25796","0","39219","855","65870","0.05"
"2025-09-15T20:27:59.739Z","Included","auto","No","23023","0","66912","641","90576","0.05"
"2025-09-15T20:03:03.337Z","Included","auto","No","25086","166406","472320","7414","671226","0.40"
"2025-09-15T19:59:39.125Z","Included","auto","No","103749","0","1096736","1683","1202168","0.41"
"2025-09-15T19:39:04.792Z","Included","auto","No","101253","0","2376352","3028","2480633","0.74"
"2025-09-15T19:06:51.239Z","Included","auto","No","90423","0","393536","1010","484969","0.22"
"2025-09-15T18:28:55.428Z","Included","auto","No","87640","0","1664016","2555","1754211","0.54"
"2025-09-15T18:26:16.077Z","Included","auto","No","80022","0","429184","504","509710","0.21"
"2025-09-15T18:17:10.575Z","Included","auto","No","5594","0","57632","2666","65892","0.04"
"2025-09-15T18:05:30.018Z","Included","auto","No","0","71743","170112","642","242497","0.14"
"2025-09-15T17:59:37.705Z","Included","auto","No","0","6367","0","68","6435","0.01"
"2025-09-15T13:50:20.104Z","Included","auto","No","0","16812","1073280","7716","1097808","0.23"
"2025-09-15T13:49:51.485Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-14T22:39:02.872Z","Included","claude-4-sonnet","No","82679","2820","1091724","3483","1180706","0.70"
"2025-09-14T22:18:07.056Z","Included","claude-4-sonnet","No","8784","738","965836","2977","978335","0.37"
"2025-09-14T22:13:11.844Z","Included","claude-4-sonnet","No","65318","746","809440","3583","879087","0.54"
"2025-09-14T22:01:51.727Z","Included","claude-4-sonnet","No","7301","1618","656136","2676","667731","0.27"
"2025-09-14T21:57:46.556Z","Included","claude-4-sonnet","No","12040","684","2015981","4039","2032744","0.71"
"2025-09-14T21:56:51.963Z","Included","claude-4-sonnet","No","50711","42","474461","1765","526979","0.36"
"2025-09-14T21:53:31.313Z","Included","claude-4-sonnet","No","101091","722","10601","695","113109","0.39"
"2025-09-14T20:20:14.474Z","Included","claude-4-sonnet","No","14364","734","2574564","5190","2594852","0.91"
"2025-09-14T20:15:22.868Z","Included","claude-4-sonnet","No","10638","737","1737313","2823","1751511","0.61"
"2025-09-14T20:11:24.070Z","Included","claude-4-sonnet","No","75609","1438","10601","768","88416","0.30"
"2025-09-14T19:51:40.123Z","Included","claude-4-sonnet","No","75512","2298","263416","845","342071","0.38"
"2025-09-14T19:50:33.096Z","Included","auto","No","0","4658","3456","71","8185","0.01"
"2025-09-14T19:48:54.857Z","Included","auto","No","0","6120","3072","40","9232","0.01"
"2025-09-14T19:48:44.830Z","Included","auto","No","0","8096","0","22","8118","0.02"
"2025-09-14T19:36:14.825Z","Errored, Not Charged","claude-4-sonnet","No","3531","681","235314","419","239945","0.09"
"2025-09-14T19:35:56.135Z","Errored, Not Charged","claude-4-sonnet","No","0","0","0","0","0","0.00"
"2025-09-14T19:35:24.043Z","Included","claude-4-sonnet","No","67476","3218","161934","482","233110","0.32"
"2025-09-14T19:33:35.564Z","Included","auto","No","0","6479","0","135","6614","0.01"
"2025-09-14T19:09:25.220Z","Included","auto","No","0","511","7808","124","8443","0.01"
"2025-09-14T19:07:27.171Z","Included","auto","No","0","4795","3072","69","7936","0.01"
"2025-09-14T19:04:21.864Z","Included","auto","No","0","7925","0","105","8030","0.02"
"2025-09-14T18:33:56.947Z","Included","claude-4-sonnet","No","62785","862","228003","877","292527","0.32"
"2025-09-14T18:27:32.522Z","Included","claude-4-sonnet","No","60274","2323","355066","1724","419387","0.37"
"2025-09-14T18:18:02.086Z","Included","auto","No","0","6235","0","24","6259","0.01"
"2025-09-14T16:26:24.250Z","Included","auto","No","0","8032","0","47","8079","0.02"
"2025-09-13T23:55:07.007Z","Included","claude-4-sonnet","No","54932","117415","1561212","20720","1754279","0.97"
"2025-09-13T23:39:03.387Z","Included","claude-4-sonnet","No","3328","675","609491","1312","614806","0.22"
"2025-09-13T23:36:43.783Z","Included","claude-4-sonnet","No","11381","1856","2034253","4853","2052343","0.73"
"2025-09-13T23:33:35.988Z","Included","claude-4-sonnet","No","1748","208","415121","880","417957","0.14"
"2025-09-13T23:32:21.535Z","Included","claude-4-sonnet","No","3622","1780","406230","1010","412642","0.16"
"2025-09-13T23:30:53.725Z","Included","claude-4-sonnet","No","6567","2248","787295","2511","798621","0.31"
"2025-09-13T23:27:37.622Z","Included","claude-4-sonnet","No","117023","2226","1483008","3280","1605537","0.94"
"2025-09-13T23:08:03.322Z","Included","claude-4-sonnet","No","103339","756","1219984","3837","1327916","0.81"
"2025-09-13T23:00:14.375Z","Included","claude-4-sonnet","No","4146","707","410680","1121","416654","0.16"
"2025-09-13T22:58:03.390Z","Included","claude-4-sonnet","No","90332","2398","773386","4401","870517","0.64"
"2025-09-13T22:50:20.695Z","Included","claude-4-sonnet","No","20994","771","1473962","5518","1501245","0.61"
"2025-09-13T22:45:01.319Z","Included","claude-4-sonnet","No","4044","844","316400","1457","322745","0.13"
"2025-09-13T22:39:38.949Z","Errored, Not Charged","claude-4-sonnet","No","50880","768","250447","1239","303334","0.29"
"2025-09-13T22:38:05.927Z","Included","claude-4-sonnet","No","11700","1772","1271453","2572","1287497","0.47"
"2025-09-13T22:36:20.776Z","Included","claude-4-sonnet","No","5910","1368","891509","1561","900348","0.32"
"2025-09-13T22:31:34.646Z","Included","claude-4-sonnet","No","7347","5312","278006","1480","292145","0.15"
"2025-09-13T22:26:54.636Z","Included","claude-4-sonnet","No","7916","785","936974","3383","949058","0.36"
"2025-09-13T22:21:17.145Z","Included","claude-4-sonnet","No","120310","3010","1663008","3243","1789571","1.01"
"2025-09-13T22:10:36.943Z","Included","claude-4-sonnet","No","16183","1518","2169802","4994","2192497","0.79"
"2025-09-13T22:04:45.097Z","Included","claude-4-sonnet","No","57751","180","4244478","14076","4316485","1.70"
"2025-09-13T22:02:52.275Z","Included","claude-4-sonnet","No","13552","577","250166","1721","266016","0.15"
"2025-09-13T22:00:58.837Z","Included","claude-4-sonnet","No","3961","534","126500","1830","132825","0.08"
"2025-09-13T22:00:28.237Z","Included","claude-4-sonnet","No","3675","1222","76222","1426","82545","0.06"
"2025-09-13T21:57:07.676Z","Included","claude-4-sonnet","No","27247","123","81353","4841","113564","0.20"
"2025-09-13T21:54:52.228Z","Included","auto","No","1236","0","136401","307","137944","0.04"
"2025-09-13T21:49:44.184Z","Included","auto","No","3310","0","328978","1493","333781","0.09"
"2025-09-13T21:47:57.622Z","Included","auto","No","6600","0","357268","3402","367270","0.11"
"2025-09-13T21:46:08.041Z","Included","auto","No","1306","0","113993","551","115850","0.03"
"2025-09-13T21:43:46.515Z","Included","auto","No","2458","0","276823","1040","280321","0.08"
"2025-09-13T21:42:40.048Z","Included","auto","No","33113","0","260383","2277","295773","0.11"
"2025-09-13T21:40:45.999Z","Included","auto","No","14335","0","94708","3472","112515","0.05"
"2025-09-13T21:39:05.361Z","Included","claude-4-sonnet","No","15260","92","104423","1201","120976","0.11"
"2025-09-13T21:38:30.979Z","Included","claude-4-sonnet","No","24020","98","129668","1608","155394","0.15"
"2025-09-13T21:24:30.464Z","Included","claude-4-sonnet","No","9292","593","1025848","2396","1038129","0.38"
"2025-09-13T21:20:15.983Z","Included","claude-4-sonnet","No","8679","1771","1065228","2328","1078006","0.39"
"2025-09-13T21:18:52.438Z","Included","claude-4-sonnet","No","54285","164","514278","1096","569823","0.37"
"2025-09-13T21:18:22.209Z","Included","claude-4-sonnet","No","49703","52166","10601","364","112834","0.35"
"2025-09-13T21:12:13.085Z","Included","claude-4-sonnet","No","1957","737","176968","735","180397","0.07"
"2025-09-13T21:10:04.291Z","Included","claude-4-sonnet","No","47909","797","667169","2468","718343","0.42"
"2025-09-13T21:04:01.837Z","Included","claude-4-sonnet","No","199013","722","3424251","6403","3630389","1.87"
"2025-09-13T20:30:46.109Z","Included","claude-4-sonnet","No","149742","68471","259656","1072","478941","0.86"
"2025-09-13T20:19:39.821Z","Included","claude-4-sonnet","No","2614","161","527278","1131","531184","0.19"
"2025-09-13T20:15:50.890Z","Included","claude-4-sonnet","No","14024","300","310026","1673","326023","0.17"
"2025-09-13T20:11:00.105Z","Included","claude-4-sonnet","No","62183","1194","10601","993","74971","0.25"
"2025-09-13T19:26:08.766Z","Included","claude-4-sonnet","No","16150","2042","1068910","3104","1090206","0.43"
"2025-09-13T19:25:58.742Z","Errored, Not Charged","claude-4-sonnet","No","0","0","0","0","0","0.00"
"2025-09-13T19:24:21.629Z","Included","claude-4-sonnet","No","45804","1729","565205","3247","615985","0.40"
"2025-09-13T19:21:44.360Z","Included","claude-4-sonnet","No","22813","52","560927","4141","587933","0.32"
"2025-09-13T19:21:17.230Z","Errored, Not Charged","claude-4-sonnet","No","17720","10","33842","484","52056","0.08"
"2025-09-13T19:16:44.986Z","Included","claude-4-sonnet","No","136583","2129","447282","1255","587249","0.67"
"2025-09-13T19:11:11.189Z","Included","claude-4-sonnet","No","7275","667","974768","3871","986581","0.38"
"2025-09-13T19:05:02.227Z","Included","claude-4-sonnet","No","5787","532","794722","2852","803893","0.30"
"2025-09-13T19:03:24.436Z","Included","claude-4-sonnet","No","6354","2024","762502","2301","773181","0.29"
"2025-09-13T19:00:52.775Z","Included","claude-4-sonnet","No","6480","646","962591","2802","972519","0.36"
"2025-09-13T18:55:23.679Z","Included","claude-4-sonnet","No","5575","527","1486936","2699","1495737","0.51"
"2025-09-13T18:51:47.994Z","Included","claude-4-sonnet","No","9000","554","1940216","3568","1953338","0.67"
"2025-09-13T18:49:01.680Z","Included","claude-4-sonnet","No","92052","555","1584310","5894","1682811","0.91"
"2025-09-13T18:45:59.445Z","Included","auto","No","9541","0","918917","3476","931934","0.25"
